fid,class,natura_cod,status,area
16307,forest,,,"3560255.83"
16312,forest,,,"229.803226"
16322,forest,,,"96.0903878"
16339,forest,,,"98.7250890"
16342,forest,,,"1760535.65"
16357,forest,,,"703644.541"
16358,forest,,,"278.990612"
16383,forest,,,"1915102.53"
16388,forest,,,"796.936618"
16391,forest,,,"8.76451660"
16393,forest,,,"7.65059365"
16399,forest,,,"280797.212"
16400,forest,,,"3682275.56"
16401,forest,,,"691332.068"
16446,forest,,,"35.6186447"
16453,forest,,,"2051022.07"
16456,forest,,,"53.3575712"
16459,forest,,,"859156.658"
16460,forest,,,"16372.1040"
16465,forest,,,"0.00422495"
16471,forest,,,"263723.702"
16474,forest,,,"4076943.69"
16479,forest,,,"333258.464"
16487,forest,,,"1239579.07"
16488,forest,,,"145042.448"
16489,forest,,,"1060871.44"
16491,forest,,,"5393.37426"
16492,forest,,,"5611.85889"
16494,forest,,,"4843.61361"
16496,forest,,,"4321.63082"
16508,forest,,,"411524.714"
16511,forest,,,"11991.9644"
16520,forest,,,"418479.577"
16531,forest,,,"14450.1752"
16535,forest,,,"710518.048"
16538,forest,,,"3089105.42"
16552,forest,,,"1347.99971"
16555,forest,,,"54897.6905"
16558,forest,,,"4890095.61"
16570,forest,,,"800351.856"
16584,forest,,,"420032.565"
16598,forest,,,"720285.340"
16603,forest,,,"2.96993901"
16611,forest,,,"2484534.01"
16647,forest,,,"680306.701"
16686,forest,,,"178.358813"
16727,forest,,,"200636.151"
16773,forest,,,"381157.707"
16774,forest,,,"156.026261"
16785,forest,,,"2.21505046"
16791,forest,,,"501.973309"
16800,forest,,,"218016.152"
16804,forest,,,"26.5514423"
