fid,class,natura_cod,status,area
94774,natura2000,"3260",I,"4600.92862"
94778,natura2000,6280*,III,"0.02888895"
94780,natura2000,6280*,III,"0.07673519"
94781,natura2000,1630*,III,"0.87329582"
94784,natura2000,1630*,III,"0.05458622"
94785,natura2000,"6430",I,"4.28138792"
94786,natura2000,1630*,II,"0.05437625"
94788,natura2000,9010*,III,"9681.78754"
94797,natura2000,"1220",II,"5671.31139"
94799,natura2000,1630*,II,"391.201881"
94800,natura2000,1630*,II,"385.318155"
94801,natura2000,1630*,II,"249.399602"
94809,natura2000,"5130",II,"1435.32245"
94819,natura2000,"5130",III,"609.384753"
94828,natura2000,6280*,III,"719.497987"
94829,natura2000,6280*,III,"311.672706"
94830,natura2000,6280*,III,"312.282365"
94831,natura2000,6280*,III,"23.7897660"
94832,natura2000,6280*,I,"230.566945"
94841,natura2000,"7140",III,"59.0532561"
94842,natura2000,7210*,III,"11088.7271"
94843,natura2000,9010*,II,"36708.9095"
94844,natura2000,9010*,II,"106198.856"
94845,natura2000,9010*,II,"8417.57453"
94846,natura2000,9010*,III,"18091.4782"
94847,natura2000,9020*,III,"112797.775"
94851,natura2000,"9070",III,"53844.7701"
94853,natura2000,9080*,II,"75797.9226"
94854,natura2000,9080*,III,"2663.41922"
94855,natura2000,9080*,II,"38311.3036"
94858,natura2000,9010*,III,"55587.1633"
94859,natura2000,9010*,II,"81904.5570"
94860,natura2000,9010*,I,"10193.2402"
94861,natura2000,9010*,II,"69298.7594"
94868,natura2000,9080*,II,"58545.3177"
94869,natura2000,9080*,II,"196527.727"
94870,natura2000,9080*,II,"77812.8121"
94871,natura2000,9080*,III,"2864.90764"
94872,natura2000,9080*,III,"28159.1407"
94873,natura2000,9080*,III,"48393.7486"
94878,natura2000,1630*,II,"575.458146"
94879,natura2000,1630*,I,"3297.79457"
94880,natura2000,1630*,III,"1.32343223"
94885,natura2000,"7140",III,"3744.16865"
94886,natura2000,"9050",III,"26484.4351"
